"id","id_toko","nama_dokumen","link_dokumen","link_folder","created_at","drive_file_id","drive_folder_id"
49,1025,fotoExisting,https://drive.google.com/file/d/13u7W88monbrO5iWoMFUES3eg1KsqmNe-/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"13u7W88monbrO5iWoMFUES3eg1KsqmNe-","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
50,1025,fotoExisting,https://drive.google.com/file/d/1XTf42KYIp8h2w-VHlWxk8BZ72mC1g1DZ/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1XTf42KYIp8h2w-VHlWxk8BZ72mC1g1DZ","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
51,1025,fotoExisting,https://drive.google.com/file/d/1xu_mqOh2AgCvvXy96vK1IONu0OKyiaIo/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1xu_mqOh2AgCvvXy96vK1IONu0OKyiaIo","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
52,1025,fotoExisting,https://drive.google.com/file/d/1uWTL1YKze0a0_hLx3_GBBOIMNOsRbFlZ/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1uWTL1YKze0a0_hLx3_GBBOIMNOsRbFlZ","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
53,1025,fotoExisting,https://drive.google.com/file/d/14WK3vZmBKQ4Cdw12RoM3iSDOqb43gtfZ/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"14WK3vZmBKQ4Cdw12RoM3iSDOqb43gtfZ","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
54,1025,fotoExisting,https://drive.google.com/file/d/1YfJ8buTNRXccb-1TQcq7zVzzQ_Zfa9ug/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1YfJ8buTNRXccb-1TQcq7zVzzQ_Zfa9ug","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
55,1025,fotoExisting,https://drive.google.com/file/d/16Tyl5MW79Bc5TNM30FqnM1dc0uqsHaJK/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"16Tyl5MW79Bc5TNM30FqnM1dc0uqsHaJK","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
56,1025,fotoExisting,https://drive.google.com/file/d/16QoSvwyiYqkHxdygQDB1Unf84DQUSlHR/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"16QoSvwyiYqkHxdygQDB1Unf84DQUSlHR","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
57,1025,fotoExisting,https://drive.google.com/file/d/1QolfUo199SNlS0qu3VkpHEx4cK49_xUf/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1QolfUo199SNlS0qu3VkpHEx4cK49_xUf","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
58,1025,fotoExisting,https://drive.google.com/file/d/1oiQcqyCxQBcM4MolvHhN71f109yGwiU6/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1oiQcqyCxQBcM4MolvHhN71f109yGwiU6","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
59,1025,fotoExisting,https://drive.google.com/file/d/1ahIR0vZOGweAy8sz6Xx0TDE42AW_K4yp/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1ahIR0vZOGweAy8sz6Xx0TDE42AW_K4yp","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
60,1025,fotoExisting,https://drive.google.com/file/d/1mcyHAXTG1vKJxaTHHU-Jt3ZkgrgbL3oH/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1mcyHAXTG1vKJxaTHHU-Jt3ZkgrgbL3oH","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
61,1025,fotoExisting,https://drive.google.com/file/d/1d2ABNvzQuntwpFF7xjKrZ57vfR9qgHNF/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1d2ABNvzQuntwpFF7xjKrZ57vfR9qgHNF","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
62,1025,fotoExisting,https://drive.google.com/file/d/13zKZcymeNn1KktresIao-Db__Jxzp3rj/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"13zKZcymeNn1KktresIao-Db__Jxzp3rj","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
63,1025,fotoExisting,https://drive.google.com/file/d/15oH2FX9lEY5DqsTndEC-pPhtPoOcnDTz/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"15oH2FX9lEY5DqsTndEC-pPhtPoOcnDTz","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
64,1025,fotoExisting,https://drive.google.com/file/d/1BiIRbRsWdDJJkIYkkEtxS2hTVtkjbeXD/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1BiIRbRsWdDJJkIYkkEtxS2hTVtkjbeXD","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
65,1025,fotoExisting,https://drive.google.com/file/d/1bfXZ7JbRCMiEY9hkGOSFr7YAVbutzhBf/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1bfXZ7JbRCMiEY9hkGOSFr7YAVbutzhBf","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
66,1025,fotoExisting,https://drive.google.com/file/d/1k0x4C-yMJzk7XYVz1LaIqDvKDX0SEeHM/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1k0x4C-yMJzk7XYVz1LaIqDvKDX0SEeHM","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
67,1025,fotoExisting,https://drive.google.com/file/d/19CYXIPn-bH6tITqWDWBi0D2asffIeZGr/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"19CYXIPn-bH6tITqWDWBi0D2asffIeZGr","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
68,1025,fotoExisting,https://drive.google.com/file/d/1ZxxDaGEblfwf08Chzt8SyZK9AH7Fv_p-/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1ZxxDaGEblfwf08Chzt8SyZK9AH7Fv_p-","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
69,1025,fotoExisting,https://drive.google.com/file/d/1a0HrDQLQBFZ5TH9hIZv0QDeKaxqU8uVR/view?usp=drivesdk,https://drive.google.com/drive/folders/1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf,2026-05-08 13:38:56.582,"1a0HrDQLQBFZ5TH9hIZv0QDeKaxqU8uVR","1CMuXcTcbuEAmpZN6chgPnYN4j-Fm-bsf"
