ULOK,Nama Toko,Cabang,SPK End,ST Date,Has ST,Old Denda Days,Old Denda Amount,New Denda Days,New Denda Amount,Impact Days,Impact Amount,Impact Type,Skipped Days,Skipped Weekends,Skipped Holidays,Explanation
1AZ1-2605-0001,"SIMPANG RS. SELASIH",PEKANBARU,2026-07-10,2026-07-10,Yes,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
PZ01-2507-0010,"TIRTOSARI - BANYUASIN",PALEMBANG,2026-07-11,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
2VZ1-2606-R494-R,"POROS BONE BONE LUTRA",LUWU,2026-07-11,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
2VZ1-2606-R494-R,"POROS BONE BONE LUTRA",LUWU,2026-07-11,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
1DZ1-2605-0009,"UNIT 10",JAMBI,2026-07-12,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
IZ01-2603-0010,"RAYA KLEDUNG KRADENAN",CILACAP,2026-07-12,2026-07-08,Yes,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
JZ01-2604-0011,"SWASEMBADA TIMUR V",CILEUNGSI,2026-07-12,2026-07-10,Yes,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-0001,"ANDI MAKKASAU 2 SIDRAP",LUWU,2026-07-12,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-0001,"ANDI MAKKASAU 2 SIDRAP",LUWU,2026-07-12,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2604-0008,"beringin sengkang",LUWU,2026-07-12,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2604-0007,"CEMPALAGI WAJO",LUWU,2026-07-12,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
LZ01-2605-0003,"Gatot Subroto Baturaja",KOTABUMI,2026-07-12,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
LZ01-2605-0003,"Gatot Subroto Baturaja",KOTABUMI,2026-07-12,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
UZ01-2603-0014,"SORONG MARIAT",SORONG,2026-07-12,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
UZ01-2603-0014,"SORONG MARIAT",SORONG,2026-07-12,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2JZ1-1708-0005-R,"CIKAKAK",CIANJUR,2026-07-14,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
JZ01-1105-0004,"RAYA BOGOR KM 22 ",CILEUNGSI,2026-07-14,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
JZ01-1105-0004,"RAYA BOGOR KM 22",CILEUNGSI,2026-07-14,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2604-0007,"CAMPALAGII WAJO",LUWU,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2601-0010,"SULTAN HASANUDIN BUOL",GORONTALO,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2601-0010,"SULTAN HASANUDIN BUOL",GORONTALO,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2601-0004,"KULANGO BUOL",GORONTALO,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2601-0004,"KULANGO BUOL",GORONTALO,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2603-0006,"PALELEH BUOL",GORONTALO,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2603-0006,"PALELEH BUOL",GORONTALO,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2601-0006,"MATINAN BUOL",GORONTALO,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2601-0006,"MATINAN BUOL",GORONTALO,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2JZ1-1708-0005-R,"CIKAKAK",CIANJUR,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2JZ1-2605-0005,"SUDAJAYA HILIR",CIANJUR,2026-07-15,2026-06-09,Yes,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2JZ1-2605-0005,"SUDAJAYA HILIR",CIANJUR,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2MZ1-2604-0409,"PERINTIS KEMERDEKAAN_SRAGEN",MADIUN,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2MZ1-2604-0409-R,"PERINTIS KEMERDEKAAN_SRAGEN",MADIUN,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
WZ01-2503-0010,"BANDARA KUALANAMU",MEDAN,2026-07-15,2026-06-30,Yes,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
WZ01-2503-0010,"BANDARA KUALANAMU",MEDAN,2026-07-15,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1GZ1-2604-0011,"A Syairani",BANJARMASIN,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1GZ1-2604-0011,"A Syairani",BANJARMASIN,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
KZ01-2604-0005-R,"WIJAYA KUSUMA",CIKOKOL,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
KZ01-2604-0005-R,"WIJAYA KUSUMA",CIKOKOL,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1DZ1-2605-1DJ2-R,"PALL 11",JAMBI,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1DZ1-2605-1DJ2-R,"PALL 11",JAMBI,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-R799-R,"DANDANG LUTRA",LUWU,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-R799-R,"DANDANG LUTRA",LUWU,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-R566-R,"TERENGGE LUTIM",LUWU,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-R566-R,"TERENGGE LUTIM",LUWU,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-R825-R,"BERINGIN JAYA TOMONI",LUWU,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-2V71-R,"ASORAJANG WAJO",LUWU,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-R669-R,"AJANGALE BONE",LUWU,2026-07-16,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2JZ1-2604-X098-R,"KOPO CISARUA",CIANJUR,2026-07-18,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
2JZ1-2604-X098-R,"KOPO CISARUA",CIANJUR,2026-07-18,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
UZ01-2605-0009,"SMD S PARMAN",SIDOARJO BPN_SMD,2026-07-18,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
UZ01-2605-0009,"SMD S PARMAN",SIDOARJO BPN_SMD,2026-07-18,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
TZ01-2603-TD40-R,"Suvarna Terrace 8",BALARAJA,2026-07-18,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
1GZ1-2603-0006,"TUMBANG TALAKEN",BANJARMASIN,2026-07-19,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1GZ1-2603-0006,"TUMBANG TALAKEN",BANJARMASIN,2026-07-19,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
VZ01-2605-0596-R,"TUPAREV 70",PLUMBON,2026-07-19,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
VZ01-2605-0596-R,"TUPAREV 70",PLUMBON,2026-07-19,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-2V69-R,"DUA PITUE SIDRAP",LUWU,2026-07-19,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-R539-R,"BULETE WAJO",LUWU,2026-07-19,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-R539-R,"BULETE WAJO",LUWU,2026-07-19,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1DZ1-2606-1DD5-R,"SIMPANG 4 PURNAMA",JAMBI,2026-07-20,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1DZ1-2606-1DD5-R,"SIMPANG 4 PURNAMA",JAMBI,2026-07-20,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1DZ1-2605-0009,"UNIT 10",JAMBI,2026-07-21,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2511-0005,"LIMBA U 1 GORONTALO",GORONTALO,2026-07-21,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2511-0005,"LIMBA U 1 GORONTALO",GORONTALO,2026-07-21,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
TZ01-2604-AC92-R,"Pahlawan Seribu OLD",BALARAJA,2026-07-21,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
TZ01-2604-AC92-R,"Pahlawan Seribu OLD",BALARAJA,2026-07-21,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2MZ1-2511-0009,"SAT BENER SRAGEN",MADIUN,2026-07-22,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2MZ1-2511-0009,"SAT BENER SRAGEN",MADIUN,2026-07-22,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
JZ01-2604-EB19-R,"VILLA NUSA INDAH",CILEUNGSI,2026-07-22,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
UZ01-2606-UF70-R,"JAKARTA 1",SIDOARJO BPN_SMD,2026-07-22,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
UZ01-2606-UF70-R,"JAKARTA 1",SIDOARJO BPN_SMD,2026-07-22,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1GZ1-2603-0007,"BUNDARAN  DOHONG",BANJARMASIN,2026-07-23,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1GZ1-2603-0007,"BUNDARAN  DOHONG",BANJARMASIN,2026-07-23,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1GZ1-2605-0001,"PERINTIS TEWAH",BANJARMASIN,2026-07-23,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1GZ1-2605-0001,"PERINTIS TEWAH",BANJARMASIN,2026-07-23,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1JZ1-2606-0001,"RAYA PURWADADI",KARAWANG,2026-07-23,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2MZ1-2605-0552,"SAT PLAOSAN MAGETAN",MADIUN,2026-07-23,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2MZ1-2605-0552-R,"SAT PLAOSAN MAGETAN",MADIUN,2026-07-23,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
JZ01-2604-EB19-R,"VILLA NUSA INDAH",CILEUNGSI,2026-07-23,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2604-0008,"BERINGIN SENGKANG",LUWU,2026-07-24,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1JZ1-2606-0001,"RAYA PURWADADI",KARAWANG,2026-07-24,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
JZ01-2603-0003,"RAYA BOGOR H.M SABAR",CILEUNGSI,2026-07-24,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
2JZ1-2606-0006,"SYAMSUDIN SUKABUMI",CIANJUR,2026-07-24,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
2JZ1-2606-0006,"SYAMSUDIN SUKABUMI",CIANJUR,2026-07-24,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
2VZ1-2605-2V68-R,"TAJUNCU SOPPENG",LUWU,2026-07-24,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
WZ01-2604-0001,"SIDODADI RAMUNIA",MEDAN,2026-07-26,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
WZ01-2604-0002,"SIDODADI RAMUNIA",MEDAN,2026-07-26,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2509-0004,"BUKO PINANGGALUMAN",GORONTALO,2026-07-26,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2509-0004,"BUKO PINANGGALUMAN",GORONTALO,2026-07-26,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-0008,"SAKTI BUA",LUWU,2026-07-26,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
UZ01-2603-0016,"SAPTA TARUNA SORONG",SORONG,2026-07-26,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
UZ01-2603-0016,"SAPTA TARUNA SORONG",SORONG,2026-07-26,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
UZ01-2603-0015,"SORONG MAKBON",SORONG,2026-07-26,2026-07-08,Yes,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
UZ01-2603-0015,"SORONG MAKBON",SORONG,2026-07-26,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2605-0008,"SAKTI BUA",LUWU,2026-07-26,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
WZ01-2604-W487-R,"Ahmad Yani Langsa",MEDAN,2026-07-26,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
WZ01-2604-W487-R,"Jl Ahmad Yani - Langsa",MEDAN,2026-07-26,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2604-0002,"LEBANG KOTA PALOPO",LUWU,2026-07-27,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2604-0002,"LEBANG KOTA PALOPO",LUWU,2026-07-27,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1YZ1-2603-0006,"UWURAN SATU",MANADO,2026-07-27,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1YZ1-2603-0006,"UWURAN SATU",MANADO,2026-07-27,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1SZ1-2605-0003,"ALFAMART KERTASARI",LOMBOK,2026-07-27,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
LZ01-2604-L007-R,"A.YANI PRINGSEWU",KOTABUMI,2026-07-27,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
LZ01-2604-L007-R,"A.YANI PRINGSEWU",KOTABUMI,2026-07-27,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1SZ1-2605-0003,"ALFAMART KERTASARI",LOMBOK,2026-07-28,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
BZ01-0505-2026,"PASIR HUNI",BANDUNG RAYA,2026-07-28,2026-07-07,Yes,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
BZ01-0505-2026,"PASIR HUNI",BANDUNG RAYA,2026-07-28,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
TZ01-2603-T152-R,"Perum Tigaraksa",BALARAJA,2026-07-28,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
JZ01-2606-0001,"CIPAYUNG GEMPOL",CILEUNGSI,2026-07-29,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
JZ01-2606-0001,"CIPAYUNG GEMPOL",CILEUNGSI,2026-07-29,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
IZ01-2605-0004,"PESAWAHAN KROYA",CILACAP,2026-07-30,2026-06-30,Yes,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
IZ01-2605-0004,"PESAWAHAN KROYA",CILACAP,2026-07-30,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1JZ1-2606-0002,"SAWANGAN",KARAWANG,2026-07-31,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
1JZ1-2606-0002,"SAWANGAN",KARAWANG,2026-07-31,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
TZ01-2604-0009,"BP Icon",BALARAJA,2026-08-01,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
TZ01-2604-0009,"BP Icon",BALARAJA,2026-08-01,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
2JZ1-2605-X559-R,"PEMBANGUNAN_SUKABUMI",CIANJUR,2026-08-02,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2JZ1-2605-X559-R,"PEMBANGUNAN_SUKABUMI",CIANJUR,2026-08-02,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2601-0005,"KAMPUNG BUGIS BUOL",GORONTALO,2026-08-03,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2601-0005,"KAMPUNG BUGIS BUOL",GORONTALO,2026-08-03,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
LZ01-2603-0003,"Langkapura Baru",LAMPUNG,2026-08-03,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
LZ01-2603-0003,"Langkapura Baru",LAMPUNG,2026-08-03,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
BZ01-2604-0004,"DS DC Bandung",BANDUNG RAYA,2026-08-04,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
BZ01-2604-0004,"DS DC Bandung",BANDUNG RAYA,2026-08-04,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
IZ01-2605-I260-R,"CIMANGGU 2",CILACAP,2026-08-04,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
IZ01-2605-I260-R,"CIMANGGGU 2",CILACAP,2026-08-04,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
RZ01-2604-0012,"PABONGKAYYA MAKASSAR",MAKASSAR,2026-08-04,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2606-0001,"ALFAMART SUKOREJO LAMASI",LUWU,2026-08-04,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2VZ1-2606-0001,"ALFAMART SUKOREJO LAMASI",LUWU,2026-08-04,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
HZ01-2605-H579-R,"LAMPER TENGAH RAYA SMG",SEMARANG,2026-08-04,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
HZ01-2605-H579-R,"LAMPER TENGAH RAYA",SEMARANG,2026-08-04,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1PZ1-2605-0001,"SIMPANG LEDO",PONTIANAK,2026-08-04,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
1PZ1-2605-0001,"SIMPANG LEDO",PONTIANAK,2026-08-04,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
RZ01-2509-0002,"PEMUDA PARE PARE",MAKASSAR,2026-08-05,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2PZ1-2606-0005,"JAGALEMPENI BREBES",TEGAL,2026-08-05,2026-07-08,Yes,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2PZ1-2606-0005,"JAGALEMPENI BREBES",TEGAL,2026-08-05,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
RZ01-2604-0010,"GARUDA MAROS",MAKASSAR,2026-08-06,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
RZ01-2604-0010,"GARUDA MAROS",MAKASSAR,2026-08-06,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2PZ1-2606-0006,"RANCAWULUH",TEGAL,2026-08-06,2026-07-13,Yes,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2PZ1-2606-0006,"RANCAWULUH",TEGAL,2026-08-06,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2AZ1-2605-0002,"ALFAMART KYAI ABDURROSYID SEMARANG",REMBANG,2026-08-06,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2AZ1-2605-0002,"ALFAMART KYAI ABDURROSYID SEMARANG",REMBANG,2026-08-06,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2JZ1-2604-0009,"ALFAMART  SUMUR BANDUNG",CIANJUR,2026-08-07,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
TZ01-2603-T097-R,"Perum Jati Elok",BALARAJA,2026-08-07,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
TZ01-2603-T097-R,"Perum Jati Elok",BALARAJA,2026-08-07,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
TZ01-2603-T152-R,"Perum Tigaraksa",BALARAJA,2026-08-07,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
TZ01-2603-TD40-R,"Suvarna Terrace 8",BALARAJA,2026-08-07,,No,0,0,0,0,0,0,NO_CHANGE,2,2,0,"SPK+2 (2 weekend)"
WZ01-2604-0013,"SIMPANG SEKIP",MEDAN,2026-08-08,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
WZ01-2604-0013,"SIMPANG SEKIP",MEDAN,2026-08-08,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
YZ01-2606-Y221-R,"GAMBIR KUNING",JEMBER,2026-08-08,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
YZ01-2606-Y221-R,"GAMBIR KUNING",JEMBER,2026-08-08,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
HZ01-2605-0007,"TRUKO KANGKUNG",SEMARANG,2026-08-08,2026-07-07,Yes,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
HZ01-2605-0007,"TRUKO KANGKUNG",SEMARANG,2026-08-08,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
TZ01-2605-KC41-R,"PURI INDAH",BALARAJA,2026-08-08,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
TZ01-2605-KC41-R,"PURI INDAH",BALARAJA,2026-08-08,,No,0,0,0,0,0,0,NO_CHANGE,1,1,0,"SPK+1 (1 weekend)"
2JZ1-2606-0005,"CIBADAK SUKABUMI",CIANJUR,2026-08-09,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2JZ1-2606-0005,"CIBADAK SUKABUMI",CIANJUR,2026-08-09,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2JZ1-2604-0009,"ALFAMART  SUMUR BANDUNG PLARA",CIANJUR,2026-08-09,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
RZ01-2604-0012,"PABONGKAYYA MAKASSAR",MAKASSAR,2026-08-09,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2605-0003,"SUGUO BOLSEL",GORONTALO,2026-08-09,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
2SZ1-2605-0003,"SUGUO BOLSEL",GORONTALO,2026-08-09,,No,0,0,0,0,0,0,NO_CHANGE,0,0,0,"SPK (tidak ada skip)"
